Id,Name,Type,Details,ResponseDate,BillNumber
DPL1,David Paul Linsky,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DPL1,2023-01-17T13:32:46.383,H354
TMS1,Thomas M. Stanley,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TMS1,2023-01-18T13:59:03.24,H3540
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-10T16:31:26.997,H3541
KIG1,Kenneth I. Gordon,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KIG1,2023-01-19T15:27:15.993,H3542
BFO1,Brandy Fluker Oakley,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BFO1,2023-01-20T11:46:14.063,H3543
BFO1,Brandy Fluker Oakley,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BFO1,2023-01-20T11:51:10.127,H3544
GOV7,Maura T. Healey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/GOV7,2023-03-17T10:39:56.6,H3545
J27,Joint Committee on Transportation,2.0,http://malegislature.gov/api/GeneralCourts/193/Committees/J27,2023-03-20T14:30:50.147,H3546
AMM1,Aaron Michlewitz,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMM1,2023-03-23T10:42:34.41,H3547
AMM1,Aaron Michlewitz,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMM1,2023-03-23T12:28:19.21,H3548
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-02-28T12:41:41.893,H3549
DPL1,David Paul Linsky,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DPL1,2023-01-17T13:35:46.177,H355
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-02-28T13:10:30.82,H3550
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-03-02T17:22:51.17,H3551
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-03-02T17:28:31.807,H3552
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-03-02T17:26:29.023,H3553
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-03-14T15:18:59.713,H3554
K_K2,Kristin E. Kassner,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K2,2023-03-03T13:47:27.887,H3555
KPL1,Kathleen R. LaNatra,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KPL1,2023-01-19T14:28:19.003,H3556
MJS3,Michael J. Soter,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJS3,2023-01-18T16:26:50.827,H3557
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-20T09:36:44.5,H3558
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-20T09:36:27.53,H3559
KLG1,Kate Lipper-Garabedian,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KLG1,2023-01-20T12:17:38.577,H356
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-20T09:35:41.563,H3560
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-17T13:38:55.243,H3561
V_H1,Vanna Howard,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1,2023-01-11T11:14:28.48,H3562
RAM1,Rita A. Mendes,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RAM1,2023-01-20T16:47:40.523,H3563
BLW1,Bud L. Williams,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BLW1,2023-01-20T12:24:16.973,H3564
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-18T14:02:34.137,H3565
E_U1,Erika Uyterhoeven,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_U1,2023-01-20T08:20:02.037,H3566
NMB1,Natalie M. Blais,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1,2023-01-13T12:36:46.927,H3567
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-18T13:29:50.947,H3568
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-11T14:56:19.58,H3569
KLG1,Kate Lipper-Garabedian,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KLG1,2023-01-20T14:14:18.77,H357
TFB1,Tricia Farley-Bouvier,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TFB1,2023-01-13T15:23:32.55,H3570
KGH1,Kevin G. Honan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KGH1,2023-01-19T17:44:11.223,H3571
DAL1,David Henry Argosky LeBoeuf,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAL1,2023-01-17T17:22:27.343,H3572
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-18T14:18:47.85,H3573
NAG1,Nicholas A. Boldyga,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NAG1,2023-01-19T10:49:56.08,H3574
NMB1,Natalie M. Blais,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1,2023-01-20T10:51:59.473,H3575
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-20T16:04:40.91,H3576
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-18T15:21:16.067,H3577
M_K1,Meghan Kilcoyne,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_K1,2023-01-19T12:38:28.983,H3578
KLG1,Kate Lipper-Garabedian,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KLG1,2023-01-20T15:15:11.847,H3579
MTL1,Marc T. Lombardo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MTL1,2023-01-13T12:21:36.9,H358
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-19T17:11:19.3,H3580
djh1,Daniel J. Hunt,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/djh1,2023-01-17T21:14:44.677,H3581
KPL1,Kathleen R. LaNatra,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KPL1,2023-01-10T11:31:56.953,H3582
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-19T18:01:11.923,H3583
V_H1,Vanna Howard,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1,2023-01-10T12:04:56.593,H3584
V_H1,Vanna Howard,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1,2023-01-10T12:09:26.66,H3585
J_S2,Jon Santiago,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_S2,2023-01-20T14:18:50.707,H3586
A_S1,Alan Silvia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/A_S1,2023-01-20T12:59:31.487,H3587
TMS2,Todd M. Smola,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TMS2,2023-01-20T13:15:48.837,H3588
NAG1,Nicholas A. Boldyga,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NAG1,2023-01-19T10:34:46.59,H3589
ACM1,Adrian C. Madaro,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ACM1,2023-01-20T14:30:40.093,H359
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-17T16:01:43.927,H3590
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-20T07:57:05.797,H3591
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-20T07:58:27.137,H3592
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-20T07:58:59.813,H3593
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-20T07:59:32.627,H3594
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-20T08:00:05.707,H3595
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-20T08:00:37.817,H3596
DAL1,David Henry Argosky LeBoeuf,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAL1,2023-01-17T17:21:00.813,H3597
S_M1,Samantha Montaño,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_M1,2023-01-19T11:15:29.58,H3598
E_U1,Erika Uyterhoeven,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_U1,2023-01-18T14:16:33.103,H3599
P_M1,Paul McMurtry,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/P_M1,2023-01-20T10:53:25.23,H36
ACM1,Adrian C. Madaro,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ACM1,2023-01-20T14:42:02.65,H360
K_D1,Kate Donaghue,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_D1,2023-01-18T17:02:09.9,H3600
DMR1,David M. Rogers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMR1,2023-01-19T16:14:00.917,H3601
L_S1,Lindsay N. Sabadosa,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L_S1,2023-01-18T16:12:03.883,H3602
V_H1,Vanna Howard,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1,2023-01-10T12:11:58.487,H3603
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-20T12:56:41.38,H3604
NAG1,Nicholas A. Boldyga,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NAG1,2023-01-19T10:43:30.733,H3605
G_C2,Gerard J. Cassidy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/G_C2,2023-01-18T12:59:23.14,H3606
G_C2,Gerard J. Cassidy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/G_C2,2023-01-20T15:57:21.1,H3607
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T16:14:53.037,H3608
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T14:39:20.8,H3609
ACM1,Adrian C. Madaro,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ACM1,2023-01-20T14:57:59.277,H361
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-17T15:59:36.967,H3610
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-11T14:23:54.323,H3611
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-17T14:46:01.717,H3612
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-18T12:09:29.7,H3613
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-18T12:14:21.61,H3614
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-19T12:08:38.82,H3615
M_C3,Manny Cruz,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C3,2023-01-19T16:15:16.63,H3616
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-18T13:11:33.42,H3617
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-18T15:08:19.913,H3618
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T15:01:25.1,H3619
ACM1,Adrian C. Madaro,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ACM1,2023-01-20T15:00:48.82,H362
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T16:57:23.83,H3620
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T16:58:56.587,H3621
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-18T10:19:05.297,H3622
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-10T16:09:26.32,H3623
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-10T15:21:15.66,H3624
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T14:59:58.673,H3625
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-10T16:03:58.51,H3626
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-10T16:06:47.827,H3627
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T20:25:20.803,H3628
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T20:20:52.003,H3629
JJM2,John J. Mahoney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJM2,2023-01-19T12:15:49.123,H363
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T20:03:37.487,H3630
M_D2,Mindy Domb,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_D2,2023-01-19T20:30:45.907,H3631
O_R1,Orlando Ramos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/O_R1,2023-01-19T12:24:50.3,H3632
AXV1,Andres X. Vargas,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AXV1,2023-01-09T17:08:28.687,H3633
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-14T12:26:47.297,H3634
WCG1,William C. Galvin,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WCG1,2023-01-18T09:45:37.067,H3635
FEP1,Francisco E. Paulino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/FEP1,2023-01-17T12:00:53.353,H3636
DMR1,David M. Rogers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMR1,2023-01-13T14:48:57.903,H3637
PAS1,"Paul A. Schmid, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAS1,2023-01-17T17:48:44.07,H3638
PLC1,Peter Capano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PLC1,2023-01-19T11:21:01.77,H3639
jwm1,"Joseph W. McGonagle, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jwm1,2023-01-12T10:30:15.757,H364
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-19T13:06:00.81,H3640
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-19T13:32:25.243,H3641
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-19T13:32:03.57,H3642
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-19T13:31:43.713,H3643
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-19T13:31:08.55,H3644
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-17T16:02:30.817,H3645
PJD2,Peter J. Durant,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD2,2023-01-17T10:58:12.223,H3646
TFB1,Tricia Farley-Bouvier,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TFB1,2023-01-11T16:43:57.377,H3647
CRF1,Christopher Richard Flanagan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CRF1,2023-01-19T12:27:09.117,H3648
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-20T10:27:32.667,H3649
jwm1,"Joseph W. McGonagle, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jwm1,2023-01-19T12:11:39.62,H365
V_H1,Vanna Howard,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1,2023-01-11T13:41:17.45,H3650
SSH1,Steven S. Howitt,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SSH1,2023-01-18T17:08:56.9,H3651
SKP1,Sarah K. Peake,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SKP1,2023-01-11T16:27:25.457,H3652
SKP1,Sarah K. Peake,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SKP1,2023-01-11T16:28:39.843,H3653
SKP1,Sarah K. Peake,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SKP1,2023-01-11T16:29:40.1,H3654
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-06T10:43:16.843,H3655
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-06T11:18:43.29,H3656
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-06T11:27:01.733,H3657
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-19T18:00:36.027,H3658
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-19T18:01:44.47,H3659
jwm1,"Joseph W. McGonagle, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jwm1,2023-01-20T11:42:00.783,H366
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-20T13:08:50.397,H3660
CAD1,Carol A. Doherty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CAD1,2023-01-19T12:51:42.163,H3661
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-19T17:10:09.753,H3662
V_H1,Vanna Howard,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1,2023-01-10T12:07:02.183,H3663
MJM2,Mathew J. Muratore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJM2,2023-01-17T13:48:10.47,H3664
SKP1,Sarah K. Peake,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SKP1,2023-01-18T11:03:24.483,H3665
MJS3,Michael J. Soter,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJS3,2023-01-17T18:53:33.333,H3666
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-18T14:19:10.307,H3667
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-20T12:55:06.437,H3668
J_B1,"John Barrett, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_B1,2023-01-19T09:26:27.06,H3669
JDM1,Joseph D. McKenna,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JDM1,2023-01-11T20:53:21.517,H367
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-20T09:57:09.007,H3670
TFB1,Tricia Farley-Bouvier,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TFB1,2023-01-11T17:00:03.997,H3671
M_K1,Meghan Kilcoyne,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_K1,2023-01-19T12:39:56.007,H3672
JBA1,Jennifer Balinsky Armini,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBA1,2023-01-18T17:15:32.723,H3673
J_B1,"John Barrett, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_B1,2023-01-20T14:14:05.4,H3674
M_C2,Michelle L. Ciccolo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C2,2023-01-19T19:42:57.383,H3675
M_C2,Michelle L. Ciccolo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C2,2023-01-20T15:20:21.133,H3676
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-20T11:56:17.007,H3677
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-18T14:56:49.04,H3678
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-20T16:42:34.383,H3679
P_M1,Paul McMurtry,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/P_M1,2023-01-18T12:40:49.14,H368
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-17T15:56:55.777,H3680
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-11T14:16:42.393,H3681
E_C1,Edward F. Coppinger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_C1,2023-01-11T14:18:12.647,H3682
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-20T11:32:42.333,H3683
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-06T13:25:26.08,H3684
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-12T15:02:15.883,H3685
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T14:43:33,H3686
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T14:44:53.08,H3687
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T14:56:35.66,H3688
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T21:24:05.87,H3689
P_M1,Paul McMurtry,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/P_M1,2023-01-19T14:17:19.587,H369
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T21:21:41.653,H3690
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-20T10:48:38.657,H3691
DMD1,Daniel M. Donahue,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMD1,2023-01-18T20:10:01.527,H3692
WJD1,"William J. Driscoll, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WJD1,2023-01-17T14:42:11.397,H3693
WJD1,"William J. Driscoll, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WJD1,2023-01-20T11:26:37.017,H3694
MMD1,Michelle M. DuBois,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MMD1,2023-01-19T15:59:27.87,H3695
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-18T11:37:40.663,H3696
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-13T06:03:25.493,H3697
KNF1,Kimberly N. Ferguson,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KNF1,2023-01-06T13:32:38.483,H3698
KNF1,Kimberly N. Ferguson,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KNF1,2023-01-12T14:20:41.837,H3699
O_R1,Orlando Ramos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/O_R1,2023-01-18T15:41:13.653,H37
P_M1,Paul McMurtry,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/P_M1,2023-01-20T11:28:08.12,H370
DAF1,Dylan A. Fernandes,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAF1,2023-01-17T22:21:42.21,H3700
JAG1,Jessica Ann Giannino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG1,2023-01-17T15:02:27.033,H3701
JBA1,Jennifer Balinsky Armini,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBA1,2023-01-18T17:16:48.42,H3702
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-19T18:02:21.96,H3703
M_C2,Michelle L. Ciccolo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C2,2023-01-19T13:31:05.68,H3704
KAD1,Kip A. Diggs,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KAD1,2023-01-19T13:06:44.75,H3705
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-19T17:40:39.227,H3706
DAL1,David Henry Argosky LeBoeuf,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAL1,2023-01-18T11:45:57.893,H3707
